subject,block,trial,choices,choices_L,outcomes,opt_act,blocks,pe,choice_nll,alpha_rew,alpha_pun,beta,ev_l,ev_r,alpha_rew_sim,alpha_pun_sim,beta_sim,model
12,0,14,0,1.0,1.0,0.0,numberbar_mixed,0.3055049786793451,0.3788641715061686,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.6944950213206549,0.9936848111367785,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,15,0,1.0,1.0,0.0,numberbar_mixed,0.04751671215821662,0.48298653756386467,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9524832878417834,0.9936848111367785,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,16,0,1.0,1.0,0.0,numberbar_mixed,0.007390511094408803,0.49955579275126283,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9926094889055912,0.9936848111367785,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,17,0,1.0,1.0,0.0,numberbar_mixed,0.001149483029354248,0.5021339005013449,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9988505169706458,0.9936848111367785,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,18,0,1.0,-1.0,0.0,numberbar_mixed,-1.9998212151747161,0.5025348797218191,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.999821215174716,0.9936848111367785,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,19,1,0.0,1.0,0.0,numberbar_mixed,0.006315188863221466,0.9351876577105689,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.6217235179146988,0.9936848111367785,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,20,1,0.0,1.0,0.0,numberbar_mixed,0.0009822328026720673,0.9357197249632507,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.6217235179146988,0.9990177671973279,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,21,1,0.0,1.0,0.0,numberbar_mixed,0.0001527715638504068,0.935802113612661,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.6217235179146988,0.9998472284361496,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,22,1,0.0,1.0,0.0,numberbar_mixed,2.376132283288257e-05,0.9358149190883023,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.6217235179146988,0.9999762386771671,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,23,1,0.0,-1.0,0.0,numberbar_mixed,-1.9999963042830187,0.9358169105739534,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.6217235179146988,0.9999963042830188,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,24,0,1.0,1.0,0.0,numberbar_mixed,1.621723517914699,0.4999863187924286,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.6217235179146988,-0.6216903989081407,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,25,0,1.0,-1.0,1.0,numberbar_mixed,-1.7477652575939082,0.9057529029939532,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.7477652575939081,-0.6216903989081407,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,26,0,1.0,-1.0,1.0,numberbar_mixed,-0.33059879960107985,0.4803012352781705,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.6694012003989201,-0.6216903989081407,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,27,0,1.0,-1.0,1.0,numberbar_mixed,-0.06253446555410913,0.3724367716094513,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9374655344458909,-0.6216903989081407,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,28,1,0.0,1.0,1.0,numberbar_mixed,1.6216903989081408,0.6469277182983777,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9881712837830725,-0.6216903989081407,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,29,1,0.0,1.0,1.0,numberbar_mixed,0.25222959124191646,0.9462628996142798,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9881712837830725,0.7477704087580835,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,30,1,0.0,1.0,1.0,numberbar_mixed,0.03923052559286189,0.9615936781757521,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9881712837830725,0.9607694744071381,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,31,1,0.0,1.0,1.0,numberbar_mixed,0.006101719194462341,0.9635650294558976,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9881712837830725,0.9938982808055377,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,32,1,0.0,-1.0,1.0,numberbar_mixed,-1.999050969198974,0.9638627625533993,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9881712837830725,0.9990509691989738,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,33,1,0.0,-1.0,1.0,numberbar_mixed,-0.3781307860921629,0.6468602267637595,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9881712837830725,-0.6218692139078371,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,0,34,0,1.0,-1.0,1.0,numberbar_mixed,-0.011828716216927493,0.4753597397544584,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9881712837830725,-0.9284746144076703,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,0,1,0.0,0.0,1.0,numberbar_neg,0.0,0.5,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.0,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,1,1,0.0,0.0,1.0,numberbar_neg,0.0,0.5,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.0,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,2,0,1.0,-1.0,1.0,numberbar_neg,-1.0,0.5,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.0,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,3,1,0.0,0.0,1.0,numberbar_neg,0.0,0.7924595416363504,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.8108448499221202,0.0,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,4,0,1.0,-1.0,1.0,numberbar_neg,-0.18915515007787975,0.20754045836364957,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.8108448499221202,0.0,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,5,1,0.0,-1.0,1.0,numberbar_neg,-1.0,0.8310725957184844,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9642203291990148,0.0,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,6,0,1.0,-1.0,1.0,numberbar_neg,-0.03577967080098521,0.4369787176623573,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9642203291990148,-0.8108448499221202,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,7,1,0.0,0.0,1.0,numberbar_neg,0.8108448499221202,0.5747776547629142,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9932320909999025,-0.8108448499221202,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,8,1,0.0,0.0,1.0,numberbar_neg,0.1261147412565118,0.8073369184772196,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9932320909999025,-0.1261147412565118,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,9,1,0.0,-1.0,1.0,numberbar_neg,-0.9803847456591424,0.8332411847025147,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9932320909999025,-0.01961525434085762,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,10,0,1.0,-1.0,1.0,numberbar_neg,-0.006767909000097494,0.42672145342899376,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9932320909999025,-0.814555176300781,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,11,0,1.0,-1.0,1.0,numberbar_neg,-0.0012801848426269302,0.42450469632581234,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9987198151573731,-0.814555176300781,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,12,0,1.0,-1.0,1.0,numberbar_neg,-0.00024215355603451894,0.42408572383449794,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9997578464439655,-0.814555176300781,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,13,1,0.0,-1.0,0.0,numberbar_neg,-0.185444823699219,0.5759935147179189,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9999541954077664,-0.814555176300781,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,14,0,1.0,0.0,0.0,numberbar_neg,0.9999541954077664,0.48553257298290814,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.9999541954077664,-0.9649221565420083,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,15,0,1.0,0.0,0.0,numberbar_neg,0.1555278603968766,0.7920650614830824,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.1555278603968766,-0.9649221565420083,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,16,0,1.0,-1.0,0.0,numberbar_neg,-0.9758099766262129,0.8255536364938953,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.02419002337378709,-0.9649221565420083,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,17,1,0.0,0.0,0.0,numberbar_neg,0.9649221565420083,0.43855417868539,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.8154205174237763,-0.9649221565420083,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,18,0,1.0,0.0,0.0,numberbar_neg,0.8154205174237763,0.24985427170123128,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.8154205174237763,-0.150079152770914,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,19,1,0.0,-1.0,0.0,numberbar_neg,-0.849920847229086,0.49039565498236976,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.12682641763097802,-0.150079152770914,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,20,0,1.0,0.0,0.0,numberbar_neg,0.12682641763097802,0.7644365883168656,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.12682641763097802,-0.8392330945880635,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,21,0,1.0,0.0,0.0,numberbar_neg,0.01972594491480996,0.7948037630363949,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.01972594491480996,-0.8392330945880635,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,22,0,1.0,0.0,0.0,numberbar_neg,0.003068074538810233,0.7992564161841645,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.003068074538810233,-0.8392330945880635,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,23,0,1.0,0.0,0.0,numberbar_neg,0.00047719292618669026,0.7999424188372969,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.00047719292618669026,-0.8392330945880635,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,24,0,1.0,0.0,0.0,numberbar_neg,7.422019443208204e-05,0.8000489581222677,0.8444650153865751,0.8108448499221202,1.6523693185984842,-7.422019443208204e-05,-0.8392330945880635,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,25,0,1.0,-1.0,1.0,numberbar_neg,-0.999988456163201,0.800065524883465,0.8444650153865751,0.8108448499221202,1.6523693185984842,-1.1543836798999282e-05,-0.8392330945880635,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,26,0,1.0,0.0,1.0,numberbar_neg,0.8108470334983024,0.5117239147905178,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.8108470334983024,-0.8392330945880635,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,27,1,0.0,0.0,1.0,numberbar_neg,0.8392330945880635,0.23535182094371537,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.1261150808789997,-0.8392330945880635,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,28,0,1.0,-1.0,1.0,numberbar_neg,-0.8738849191210003,0.5018238051114929,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.1261150808789997,-0.13053010645383134,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,29,1,0.0,0.0,1.0,numberbar_neg,0.13053010645383134,0.7619769889784352,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.8347001669728714,-0.13053010645383134,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,30,0,1.0,0.0,1.0,numberbar_neg,0.8347001669728714,0.20657646325057125,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.8347001669728714,-0.02030199809888536,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,31,0,1.0,-1.0,1.0,numberbar_neg,-0.8701749223730513,0.4548799329800853,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.12982507762694873,-0.02030199809888536,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,32,1,0.0,0.0,1.0,numberbar_neg,0.02030199809888536,0.7936135294640662,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.8354019319645182,-0.02030199809888536,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,33,1,0.0,-1.0,1.0,numberbar_neg,-0.9968423290380681,0.7982149471497239,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.8354019319645182,-0.003157670961931914,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,1,34,0,1.0,0.0,1.0,numberbar_neg,0.8354019319645182,0.4901036861648111,0.8444650153865751,0.8108448499221202,1.6523693185984842,-0.8354019319645182,-0.811442139646821,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,0,1,0.0,0.0,0.0,numberbar_pos,0.0,0.5,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.0,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,1,1,0.0,1.0,0.0,numberbar_pos,1.0,0.5,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.0,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,2,1,0.0,0.0,0.0,numberbar_pos,-0.8444650153865751,0.8014478442155435,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.8444650153865751,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,3,1,0.0,1.0,0.0,numberbar_pos,0.8402650932790333,0.5656048434146177,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.15973490672096669,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,4,1,0.0,1.0,0.0,numberbar_pos,0.13069061835435247,0.8078996790340979,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.8693093816456475,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,5,1,0.0,0.0,0.0,numberbar_pos,-0.9796730366851368,0.8346270384055848,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.9796730366851368,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,6,1,0.0,0.0,0.0,numberbar_pos,-0.1853102002814293,0.5759576714924318,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.1853102002814293,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,7,1,0.0,0.0,0.0,numberbar_pos,-0.035052378745195706,0.5144758222266119,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.035052378745195706,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,8,1,0.0,0.0,0.0,numberbar_pos,-0.0066303379621341745,0.502738914359473,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.0066303379621341745,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,9,0,1.0,1.0,0.0,numberbar_pos,1.0,0.4994819152466651,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.0,0.0012541625722945534,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,10,0,1.0,1.0,0.0,numberbar_pos,0.15553498461342485,0.8011178684354155,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.8444650153865751,0.0012541625722945534,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,11,0,1.0,1.0,0.0,numberbar_pos,0.024191131438698332,0.8334564057174483,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9758088685613017,0.0012541625722945534,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,12,0,1.0,1.0,0.0,numberbar_pos,0.0037625672560992474,0.8380893161177567,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9962374327439008,0.0012541625722945534,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,13,0,1.0,0.0,1.0,numberbar_pos,-0.9994147891597156,0.838800476691717,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9994147891597156,0.0012541625722945534,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,14,1,0.0,0.0,1.0,numberbar_pos,-0.0012541625722945534,0.42304177839342066,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.18904445443355855,0.0012541625722945534,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,15,0,1.0,0.0,1.0,numberbar_pos,-0.18904445443355855,0.5773683030208866,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.18904445443355855,0.00023723130958443607,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,16,0,1.0,1.0,1.0,numberbar_pos,0.9642412678502293,0.514669448348369,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.035758732149770656,0.00023723130958443607,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,17,1,0.0,0.0,1.0,numberbar_pos,-0.00023723130958443607,0.1971558422454653,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.8500267492412853,0.00023723130958443607,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,18,1,0.0,1.0,1.0,numberbar_pos,0.9999551264760324,0.19710553668549635,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.8500267492412853,4.487352396761595e-05,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,19,1,0.0,1.0,1.0,numberbar_pos,0.15552800521056498,0.49770538965194594,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.8500267492412853,0.844471994789435,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,20,0,1.0,1.0,1.0,numberbar_pos,0.1499732507587147,0.4482261642554019,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.8500267492412853,0.9758099541026182,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,21,1,0.0,0.0,1.0,numberbar_pos,-0.9758099541026182,0.4996431053699063,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9766739127508179,0.9758099541026182,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,22,0,1.0,1.0,1.0,numberbar_pos,0.02332608724918206,0.7873177321504338,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9766739127508179,0.1845794783157697,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,23,0,1.0,1.0,1.0,numberbar_pos,0.0036280226213929456,0.7927169576950415,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.996371977378607,0.1845794783157697,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,24,0,1.0,0.0,1.0,numberbar_pos,-0.9994357155574045,0.7935475667879506,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9994357155574045,0.1845794783157697,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,25,1,0.0,0.0,0.0,numberbar_pos,-0.1845794783157697,0.4981539258440806,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.18904841276945394,0.1845794783157697,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,26,1,0.0,0.0,0.0,numberbar_pos,-0.03491415892211616,0.4366702777179155,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.18904841276945394,0.03491415892211616,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,27,0,1.0,1.0,0.0,numberbar_pos,0.8109515872305461,0.574800665615737,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.18904841276945394,0.006604192970755828,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,28,0,1.0,1.0,0.0,numberbar_pos,0.12613134264213544,0.807374726493789,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.8738686573578646,0.006604192970755828,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,29,1,0.0,1.0,0.0,numberbar_pos,0.9933958070292441,0.16672182267463262,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9803821635628849,0.006604192970755828,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,30,0,1.0,1.0,0.0,numberbar_pos,0.01961783643711512,0.5554924653872099,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9803821635628849,0.8454921984386657,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,31,0,1.0,1.0,0.0,numberbar_pos,0.0030512598883953856,0.5622410220526871,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9969487401116046,0.8454921984386657,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,32,0,1.0,0.0,0.0,numberbar_pos,-0.9995254223402069,0.5632886566860038,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.9995254223402069,0.8454921984386657,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,33,1,0.0,0.0,0.0,numberbar_pos,-0.8454921984386657,0.7473747434354525,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.18906538126941796,0.8454921984386657,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
12,2,34,0,1.0,1.0,0.0,numberbar_pos,0.810934618730582,0.5120336072554382,0.8444650153865751,0.8108448499221202,1.6523693185984842,0.18906538126941796,0.15992920368534236,0.7218024166988294,0.724607958291437,1.765156083041788,sim_outcome
13,0,0,0,1.0,-1.0,1.0,numberbar_mixed,-1.0,0.5,0.3827182911722798,0.7950563443154562,2.212791265480906,0.0,0.0,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,1,0,1.0,-1.0,1.0,numberbar_mixed,-0.20494365568454376,0.1468788166631608,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.7950563443154562,0.0,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,2,0,1.0,-1.0,1.0,numberbar_mixed,-0.042001902005344816,0.10718244067499198,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9579980979946552,0.0,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,3,1,0.0,1.0,1.0,numberbar_mixed,1.0,0.8996862671013565,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9913919766573207,0.0,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,4,1,0.0,1.0,1.0,numberbar_mixed,0.6172817088277203,0.9543757983343137,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9913919766573207,0.3827182911722798,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,5,1,0.0,1.0,1.0,numberbar_mixed,0.3810367080532704,0.9724383153248978,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9913919766573207,0.6189632919467296,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,6,1,0.0,1.0,1.0,numberbar_mixed,0.2352069902732119,0.9798869982600701,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9913919766573207,0.7647930097267881,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,7,1,0.0,1.0,1.0,numberbar_mixed,0.14518897288407318,0.9834594567693029,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9913919766573207,0.8548110271159268,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,8,1,0.0,1.0,1.0,numberbar_mixed,0.08962249728482219,0.9853451246680831,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9913919766573207,0.9103775027151778,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,9,1,0.0,1.0,1.0,numberbar_mixed,0.05532232827338279,0.9864016881552788,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9913919766573207,0.9446776717266172,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,10,1,0.0,1.0,1.0,numberbar_mixed,0.03414946133292185,0.9870160092592409,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9913919766573207,0.9658505386670782,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,11,1,0.0,-1.0,1.0,numberbar_mixed,-1.9789201621528678,0.987381462529306,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9913919766573207,0.9789201621528678,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,12,0,1.0,-1.0,1.0,numberbar_mixed,-0.008608023342679294,0.2935120090013079,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9913919766573207,-0.5944328676605413,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,13,0,1.0,-1.0,0.0,numberbar_mixed,-0.0017641597720665647,0.29038154849045067,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9982358402279334,-0.5944328676605413,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,14,1,0.0,-1.0,0.0,numberbar_mixed,-0.40556713233945874,0.7102575788319779,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9996384466471011,-0.5944328676605413,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,15,1,0.0,1.0,0.0,numberbar_mixed,1.9168815892728541,0.5456534045645626,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9996384466471011,-0.9168815892728541,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,16,1,0.0,-1.0,0.0,numberbar_mixed,-0.8167440569532565,0.8589364055863293,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9996384466471011,-0.18325594304674353,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,17,1,0.0,1.0,0.0,numberbar_mixed,1.8326134872093744,0.5913602356583965,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9996384466471011,-0.8326134872093744,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,18,1,0.0,-1.0,0.0,numberbar_mixed,-0.86876121499467,0.8723153210405823,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9996384466471011,-0.13123878500533004,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,19,1,0.0,-1.0,0.0,numberbar_mixed,-0.17804709931795348,0.5970482309815551,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9996384466471011,-0.8219529006820465,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
13,0,20,1,0.0,-1.0,0.0,numberbar_mixed,-0.03648962341825046,0.5199753320346181,0.3827182911722798,0.7950563443154562,2.212791265480906,-0.9996384466471011,-0.9635103765817495,0.5498640809227164,0.6539198196682177,1.7543476939412541,sim_outcome
